ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5009897,0,1,1,0,0,0,0,2,4,6,90000.0,30.47564289478910,1.1088523378303500,State servant,Higher education,Married,House / apartment,Core staff,1
5009900,1,1,0,0,0,0,0,0,2,48,202500.0,52.34878197362030,10.023477552584900,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5009914,0,0,1,0,1,0,0,2,4,53,99000.0,34.913790153117400,1.1855137340260200,Commercial associate,Higher education,Married,House / apartment,Accountants,1
5009922,1,1,1,0,0,0,0,0,2,12,360000.0,54.643148045476600,20.43847580716920,Working,Higher education,Married,House / apartment,Laborers,0
5009934,0,0,1,0,0,0,0,2,4,10,157500.0,29.322984044846900,6.436819373429980,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5009944,0,0,1,1,0,1,0,0,1,26,135000.0,23.222927233276500,4.1095984174897500,Working,Incomplete higher,Single / not married,House / apartment,Other,1
5009945,0,1,0,0,0,1,1,2,4,13,99000.0,34.9247417811454,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5009946,0,1,1,0,0,0,0,2,4,30,90000.0,34.74403991868420,12.186424088105800,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5009951,1,0,1,0,0,0,1,0,2,9,90000.0,63.19910744231570,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5009952,1,1,1,0,0,0,0,0,2,44,112500.0,44.01459304434730,21.02438790666480,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009957,0,1,1,0,0,0,0,1,3,17,135000.0,45.484849107100100,8.857129167607820,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009965,0,1,1,0,0,0,0,0,2,15,180000.0,56.52135225227080,10.60391383806650,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5009988,1,1,1,0,0,0,1,0,1,50,495000.0,62.6077195288062,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5009991,1,1,0,0,0,1,0,2,4,37,157500.0,40.381390446073500,6.521694490646630,Working,Secondary / secondary special,Married,Office apartment,Drivers,0
5009993,0,0,1,0,0,0,0,0,2,52,135000.0,46.10361609067950,10.10835266980160,Working,Incomplete higher,Married,House / apartment,Managers,0
5009994,1,1,1,0,0,0,0,1,3,42,360000.0,38.16642367741980,1.689288623311910,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5009999,0,1,0,0,1,1,0,1,3,58,157500.0,33.7583933961683,7.690780782630720,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
5010001,0,0,1,0,0,0,0,2,4,28,157500.0,33.51745757955330,5.604495643305480,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5010005,1,1,1,0,0,0,1,0,2,11,157500.0,63.853467216986000,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010007,0,0,1,0,1,0,0,1,3,52,112500.0,29.914371958356400,9.774328014948970,State servant,Incomplete higher,Civil marriage,House / apartment,Secretaries,0
5010015,0,1,1,0,0,0,0,1,2,8,112500.0,35.308048762123800,1.941176067954850,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,0
5010020,0,0,0,0,0,1,0,0,1,57,99000.0,29.659746606706500,6.855719145499220,Commercial associate,Higher education,Single / not married,With parents,Other,1
5010023,0,0,1,0,0,0,0,0,2,8,135000.0,56.899183419235200,6.3546821632203300,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010031,1,1,1,0,1,0,1,0,2,43,85500.0,60.56524090159280,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010036,0,0,1,0,0,0,1,0,2,21,292500.0,59.08950902482600,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010041,0,0,1,1,0,0,0,0,2,17,67500.0,59.930046475971400,23.18733444218570,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010052,0,0,1,0,0,1,0,0,2,39,90000.0,50.58009404710570,8.271217068112280,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5010057,1,1,1,0,1,1,0,0,1,4,112500.0,46.475971443629900,6.855719145499220,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010059,0,0,1,0,0,0,0,0,2,60,112500.0,45.37533282682050,12.523186649965400,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010067,0,0,1,0,0,0,0,0,1,28,360000.0,50.34463404450470,21.437811864720000,Working,Secondary / secondary special,Widow,House / apartment,Core staff,1
5010070,0,0,1,0,0,1,0,0,1,10,279000.0,30.366126614509500,1.689288623311910,State servant,Higher education,Single / not married,House / apartment,Managers,0
5010072,0,0,1,0,0,0,0,0,2,23,157500.0,45.879107716106400,9.604577780515690,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010077,1,1,0,0,0,0,0,2,4,27,157500.0,34.27311991348210,3.107524452931960,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
5010081,1,0,1,0,1,1,0,0,2,57,135000.0,57.30713156327650,0.522940238334805,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010088,0,1,1,0,0,1,0,0,1,17,112500.0,22.253708152802600,2.603749563646070,Working,Incomplete higher,Single / not married,With parents,Sales staff,0
5010089,0,0,0,0,0,0,0,0,2,5,225000.0,28.21139380000960,4.60515958575467,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010099,0,1,1,0,0,0,0,2,4,42,306000.0,37.07399878163140,10.855801282709400,State servant,Higher education,Married,House / apartment,Core staff,0
5010104,0,0,1,0,0,0,1,0,2,44,166500.0,61.816464403786500,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010108,0,1,1,0,0,0,1,0,2,43,135000.0,60.55702718057180,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010113,0,1,1,0,0,1,1,0,1,43,202500.0,58.23254413163860,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
5010117,0,0,1,1,1,0,0,1,3,19,67500.0,42.15555418660210,5.185595871236230,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5010118,1,0,1,0,0,0,0,0,1,4,180000.0,22.89711629944490,1.4374011786689700,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5010119,1,1,1,0,0,0,0,0,2,12,315000.0,38.79614228902720,2.5216123534364200,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010124,0,1,1,0,0,1,0,1,3,51,202500.0,41.05491556979270,14.688871092493300,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010126,0,0,1,1,1,1,0,2,4,9,270000.0,35.39292387934040,5.689370760522120,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010138,1,1,1,0,0,0,1,0,2,10,112500.0,63.757640471741400,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010147,0,1,1,0,0,0,0,1,3,22,157500.0,34.22383758735630,15.77582017426780,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010158,1,1,1,0,0,0,0,0,2,5,202500.0,50.96340102808410,21.18592442007710,Commercial associate,Lower secondary,Married,House / apartment,Other,0
5010160,1,1,1,0,1,1,0,0,2,29,252000.0,60.55428927356480,4.438147258328370,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010165,0,0,1,0,0,0,0,0,2,11,135000.0,50.654017536294400,5.108934475040560,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010172,0,0,1,0,0,0,0,0,2,57,135000.0,58.31741924885520,1.2703888512426700,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010174,1,0,1,0,0,1,0,0,2,0,90000.0,24.15929142966660,2.023313278164510,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010175,1,1,1,1,1,1,0,2,4,38,225000.0,50.31177916042080,11.690862919840900,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010182,1,0,0,0,1,0,0,1,2,37,247500.0,45.98862399638600,18.023641827005300,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010188,0,0,1,0,1,0,0,0,2,58,76500.0,42.716825123034700,13.856547362368800,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010192,0,1,1,0,0,0,1,0,2,27,126000.0,63.891797915083800,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010195,1,0,1,0,0,0,0,0,2,27,360000.0,49.56706845451990,3.6058235282038600,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010196,0,0,1,0,1,0,1,0,1,37,135000.0,63.51944256213340,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5010198,1,1,1,0,0,1,0,0,2,22,135000.0,27.327049836752300,5.108934475040560,Working,Lower secondary,Married,With parents,Laborers,0
5010208,0,0,1,0,0,1,0,0,2,12,135000.0,37.68455204418980,10.940676399926100,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5010210,1,1,1,1,0,0,0,0,2,10,202500.0,51.946309643593000,2.940512125505660,Commercial associate,Higher education,Married,House / apartment,Other,0
5010215,0,1,1,0,0,0,0,1,3,45,90000.0,48.000985646522500,22.023723964215600,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5010228,1,1,1,0,0,0,0,0,2,35,315000.0,59.06212995475610,5.941258205165060,Commercial associate,Incomplete higher,Married,House / apartment,Secretaries,0
5010234,1,1,1,0,0,0,0,0,2,34,225000.0,45.19463096435930,11.857875247267200,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010241,1,1,1,0,0,0,0,0,2,17,225000.0,55.15513665578350,2.8556370082890100,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010253,0,1,1,0,0,0,0,0,2,30,247500.0,53.97509873577140,22.856047694340100,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5010256,0,1,1,1,0,0,0,1,3,4,67500.0,40.20890230463320,9.856465225158630,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
5010258,1,0,1,1,1,0,0,1,3,23,562500.0,37.75573762637150,15.439057612408200,Working,Incomplete higher,Married,House / apartment,Other,0
5010283,0,0,1,0,0,1,1,0,2,5,126000.0,55.81771015147470,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010293,0,0,1,1,0,0,0,0,1,5,99000.0,27.422876581996900,3.1869237561346200,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010296,0,0,1,0,0,0,0,0,2,39,135000.0,40.844096730254600,5.108934475040560,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5010302,0,0,1,1,1,0,0,0,2,17,189000.0,55.39607247239850,17.02430576945450,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5010305,0,0,1,0,0,0,1,0,2,35,157500.0,64.10261675462190,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010309,0,1,1,0,0,0,0,1,3,23,112500.0,41.36703696858940,5.355346105669520,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5010317,1,0,0,0,0,1,0,0,2,45,135000.0,25.9909512173419,0.355927910908506,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
5010322,0,0,0,0,0,0,1,0,2,38,216000.0,62.6077195288062,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010346,0,0,1,0,0,1,0,0,2,12,328500.0,54.82111200093090,5.185595871236230,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5010348,0,0,0,0,0,0,0,0,1,4,126000.0,22.47547862036870,2.603749563646070,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
5010351,1,1,0,0,0,0,0,1,3,29,180000.0,28.997173111015300,3.2717988733512700,State servant,Incomplete higher,Married,With parents,Drivers,0
5010356,0,0,1,0,0,1,0,0,1,12,310500.0,35.97883597883600,3.6058235282038600,State servant,Higher education,Single / not married,House / apartment,Accountants,0
5010358,0,0,1,1,1,0,0,0,2,11,126000.0,39.056243454691100,20.186588362526300,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010360,0,0,1,1,0,0,0,2,3,33,67500.0,40.60863672765360,20.27146347974290,Working,Secondary / secondary special,Separated,House / apartment,Other,1
5010361,1,1,0,1,1,0,0,0,1,53,90000.0,33.90350246753870,5.52235843309582,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5010365,0,1,1,0,0,1,0,1,2,33,157500.0,26.831488668487400,5.774245877738760,Working,Higher education,Separated,House / apartment,Medicine staff,0
5010371,0,1,1,0,0,0,1,0,2,4,270000.0,65.07457374210280,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010385,0,1,1,0,0,1,0,0,2,8,540000.0,37.668124602147900,6.940594262715870,Commercial associate,Higher education,Married,House / apartment,Managers,0
5010394,0,1,1,1,1,0,0,1,3,26,225000.0,38.73590833487340,4.356010048118720,Working,Higher education,Married,House / apartment,High skill tech staff,0
5010402,0,0,1,0,0,0,1,0,2,28,202500.0,59.83421973072680,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010414,1,1,0,0,0,0,0,1,2,17,270000.0,36.75640156882070,8.605241722964880,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
5010420,0,0,1,0,0,1,0,0,2,30,67500.0,42.916692334544900,0.7748276829777480,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010431,0,1,0,0,0,0,0,1,3,7,180000.0,30.409933126621400,0.355927910908506,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010434,0,0,1,0,0,0,1,0,2,26,90000.0,58.91428297637870,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010447,0,0,1,0,0,0,1,0,2,6,202500.0,62.862344880456100,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010453,0,1,1,1,0,0,0,0,2,44,157500.0,36.26905412157680,15.94283250169410,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010456,0,0,1,0,0,1,0,0,2,39,171000.0,51.35218382307650,10.688788955283100,Student,Higher education,Married,House / apartment,Core staff,0
5010465,0,1,1,0,1,0,0,1,3,24,157500.0,34.55786224220890,1.8563009507382100,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010468,1,1,1,0,0,0,0,0,2,31,675000.0,32.6139482672471,6.023395415374720,State servant,Higher education,Married,House / apartment,High skill tech staff,1
5010473,1,1,1,0,0,0,0,0,2,58,135000.0,35.8309890004586,0.8569648931874030,Commercial associate,Higher education,Civil marriage,House / apartment,Other,0
5010480,1,1,1,1,1,0,0,2,4,8,315000.0,37.79133041746240,0.4380651211181610,Working,Higher education,Married,House / apartment,Other,0
5010485,1,1,1,0,0,0,1,0,2,36,112500.0,54.7225473486793,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010491,0,1,0,0,0,0,0,2,4,14,270000.0,37.695503672217800,12.775074094608400,State servant,Higher education,Married,House / apartment,Secretaries,1
5010496,1,1,1,1,0,0,0,1,3,43,202500.0,27.97593379740860,0.8569648931874030,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010501,0,0,0,0,0,1,0,1,2,12,90000.0,38.905658569306700,0.9418400104040470,Working,Secondary / secondary special,Separated,Rented apartment,Sales staff,0
5010503,0,1,1,0,0,0,0,0,1,53,135000.0,47.45888005913880,6.855719145499220,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010507,0,1,1,0,0,0,0,1,3,4,157500.0,37.86525390665110,11.605987802624300,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010515,1,1,1,0,0,1,0,0,2,40,112500.0,27.524179141255500,4.523022375545020,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010518,1,1,1,0,0,0,0,1,3,39,450000.0,50.585569861119700,7.187005893344830,Working,Higher education,Married,Office apartment,Managers,0
5010531,0,0,1,0,0,0,1,0,2,46,76500.0,55.757476197321000,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010534,1,1,1,0,0,0,0,0,2,5,90000.0,57.98887040801660,3.942586090063450,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010535,0,1,0,0,0,0,0,2,4,52,135000.0,38.13356879333590,8.356092185328930,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010542,0,1,1,0,1,1,0,0,1,46,315000.0,49.78610101507900,8.271217068112280,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5010556,1,1,1,0,1,0,0,0,2,58,135000.0,43.18774512823670,7.942668227273660,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
